frame,track_id,name,posture
144,3,Unknown,SITTING
144,4,Unknown,SITTING
144,5,Unknown,SITTING
144,6,Unknown,SITTING
144,7,Unknown,STANDING
144,8,Unknown,SITTING
144,9,Unknown,SITTING
144,10,Unknown,SITTING
144,11,Unknown,SITTING
144,12,Unknown,SITTING
144,13,Unknown,SITTING
144,14,Unknown,SITTING
144,16,Unknown,STANDING
144,17,Unknown,SITTING
144,18,Unknown,SITTING
144,20,Unknown,SITTING
144,22,Unknown,SITTING
144,24,Unknown,SITTING
144,23,Unknown,SITTING
144,21,Unknown,SITTING
144,19,Unknown,SITTING
144,15,Unknown,STANDING
144,28,Unknown,SITTING
144,27,Unknown,SITTING
145,1,Unknown,SITTING
145,2,Unknown,SITTING
145,3,Unknown,SITTING
145,4,Unknown,SITTING
145,5,Unknown,SITTING
145,6,Unknown,SITTING
145,7,Unknown,STANDING
145,8,Unknown,SITTING
145,9,Unknown,SITTING
145,10,Unknown,SITTING
145,11,Unknown,SITTING
145,12,Unknown,SITTING
145,13,Unknown,SITTING
145,14,Unknown,SITTING
145,16,Unknown,STANDING
145,17,Unknown,SITTING
145,18,Unknown,SITTING
145,20,Unknown,SITTING
145,22,Unknown,SITTING
145,24,Unknown,SITTING
145,23,Unknown,SITTING
145,21,Unknown,SITTING
145,19,Unknown,SITTING
145,15,Unknown,STANDING
145,28,Unknown,SITTING
145,27,Unknown,SITTING
146,1,Unknown,SITTING
146,2,Unknown,SITTING
146,3,Unknown,SITTING
146,4,Unknown,SITTING
146,5,Unknown,SITTING
146,6,Unknown,SITTING
146,7,Unknown,STANDING
146,8,Unknown,SITTING
146,9,Unknown,SITTING
146,10,Unknown,SITTING
146,11,Unknown,SITTING
146,12,Unknown,SITTING
146,13,Unknown,SITTING
146,14,Unknown,SITTING
146,16,Unknown,STANDING
146,17,Unknown,SITTING
146,18,Unknown,SITTING
146,20,Unknown,SITTING
146,22,Unknown,SITTING
146,24,Unknown,SITTING
146,23,Unknown,SITTING
146,21,Unknown,SITTING
146,19,Unknown,SITTING
146,15,Unknown,STANDING
146,28,Unknown,SITTING
146,27,Unknown,SITTING
147,1,Unknown,SITTING
147,2,Unknown,SITTING
147,3,Unknown,SITTING
147,4,Unknown,SITTING
147,5,Unknown,SITTING
147,6,Unknown,SITTING
147,7,Unknown,STANDING
147,8,Unknown,SITTING
147,9,Unknown,SITTING
147,10,Unknown,SITTING
147,11,Unknown,SITTING
147,12,Unknown,SITTING
147,13,Unknown,SITTING
147,14,Unknown,SITTING
147,16,Unknown,STANDING
147,17,Unknown,SITTING
147,18,Unknown,SITTING
147,20,Unknown,SITTING
147,22,Unknown,SITTING
147,24,Unknown,SITTING
147,23,Unknown,SITTING
147,21,Unknown,SITTING
147,19,Unknown,SITTING
147,15,Unknown,STANDING
147,28,Unknown,SITTING
147,27,Unknown,SITTING
148,1,Unknown,SITTING
148,2,Unknown,SITTING
148,3,Unknown,SITTING
148,4,Unknown,SITTING
148,5,Unknown,SITTING
148,6,Unknown,SITTING
148,7,Unknown,STANDING
148,8,Unknown,SITTING
148,9,Unknown,SITTING
148,10,Unknown,SITTING
148,11,Unknown,SITTING
148,12,Unknown,SITTING
148,13,Unknown,SITTING
148,14,Unknown,SITTING
148,17,Unknown,SITTING
148,18,Unknown,SITTING
148,20,Unknown,SITTING
148,22,Unknown,SITTING
148,24,Unknown,SITTING
148,23,Unknown,SITTING
148,21,Unknown,SITTING
148,19,Unknown,SITTING
148,15,Unknown,STANDING
148,28,Unknown,SITTING
148,27,Unknown,SITTING
149,1,Unknown,SITTING
149,2,Unknown,SITTING
149,3,Unknown,SITTING
149,4,Unknown,SITTING
149,5,Unknown,SITTING
149,6,Unknown,SITTING
149,7,Unknown,STANDING
149,8,Unknown,SITTING
149,9,Unknown,SITTING
149,10,Unknown,SITTING
149,11,Unknown,SITTING
149,12,Unknown,SITTING
149,13,Unknown,SITTING
149,14,Unknown,SITTING
149,17,Unknown,SITTING
149,18,Unknown,SITTING
149,20,Unknown,SITTING
149,22,Unknown,SITTING
149,24,Unknown,SITTING
149,23,Unknown,SITTING
149,21,Unknown,SITTING
149,19,Unknown,SITTING
149,15,Unknown,STANDING
149,28,Unknown,SITTING
149,27,Unknown,SITTING
149,16,Unknown,SITTING
150,1,Unknown,SITTING
150,2,Unknown,SITTING
150,3,Unknown,SITTING
150,4,Unknown,SITTING
150,5,Unknown,SITTING
150,6,Unknown,SITTING
150,7,Unknown,STANDING
150,8,Unknown,SITTING
150,9,Unknown,SITTING
150,10,Unknown,SITTING
150,11,Unknown,SITTING
150,12,Unknown,SITTING
150,13,Unknown,SITTING
150,14,Unknown,SITTING
150,17,Unknown,SITTING
150,18,Unknown,SITTING
150,20,Unknown,SITTING
150,22,Unknown,SITTING
150,24,Unknown,SITTING
150,23,Unknown,SITTING
150,21,Unknown,SITTING
150,19,Unknown,SITTING
150,15,Unknown,STANDING
150,28,Unknown,SITTING
150,27,Unknown,SITTING
150,16,Unknown,SITTING
151,1,Unknown,SITTING
151,2,Unknown,SITTING
151,3,Unknown,SITTING
151,4,Unknown,SITTING
151,5,Unknown,SITTING
151,6,Unknown,SITTING
151,7,Unknown,STANDING
151,8,Unknown,SITTING
151,9,Unknown,SITTING
151,10,Unknown,SITTING
151,11,Unknown,SITTING
151,12,Unknown,SITTING
151,13,Unknown,SITTING
151,14,Unknown,SITTING
151,17,Unknown,SITTING
151,18,Unknown,SITTING
151,20,Unknown,SITTING
151,22,Unknown,SITTING
151,24,Unknown,SITTING
151,23,Unknown,SITTING
151,21,Unknown,SITTING
151,19,Unknown,SITTING
151,15,Unknown,STANDING
151,27,Unknown,SITTING
151,16,Unknown,SITTING
152,1,Unknown,SITTING
152,2,Unknown,SITTING
152,3,Unknown,SITTING
152,4,Unknown,SITTING
152,5,Unknown,SITTING
152,6,Unknown,SITTING
152,7,Unknown,STANDING
152,8,Unknown,SITTING
152,9,Unknown,SITTING
152,10,Unknown,SITTING
152,11,Unknown,SITTING
152,12,Unknown,SITTING
152,13,Unknown,SITTING
152,14,Unknown,SITTING
152,17,Unknown,SITTING
152,18,Unknown,SITTING
152,20,Unknown,SITTING
152,22,Unknown,SITTING
152,24,Unknown,SITTING
152,23,Unknown,SITTING
152,21,Unknown,SITTING
152,19,Unknown,SITTING
152,15,Unknown,STANDING
152,27,Unknown,SITTING
152,16,Unknown,SITTING
153,1,Unknown,SITTING
153,2,Unknown,SITTING
153,3,Unknown,SITTING
153,4,Unknown,SITTING
153,5,Unknown,SITTING
153,6,Unknown,SITTING
153,7,Unknown,STANDING
153,8,Unknown,SITTING
153,9,Unknown,SITTING
153,10,Unknown,SITTING
153,11,Unknown,SITTING
153,12,Unknown,SITTING
153,13,Unknown,SITTING
153,14,Unknown,SITTING
153,17,Unknown,SITTING
153,18,Unknown,SITTING
153,20,Unknown,SITTING
153,22,Unknown,SITTING
153,24,Unknown,SITTING
153,23,Unknown,SITTING
153,21,Unknown,SITTING
153,19,Unknown,SITTING
153,15,Unknown,STANDING
153,27,Unknown,SITTING
153,16,Unknown,SITTING
154,1,Unknown,SITTING
154,2,Unknown,SITTING
154,3,Unknown,SITTING
154,4,Unknown,SITTING
154,5,Unknown,SITTING
154,6,Unknown,SITTING
154,7,Unknown,STANDING
154,8,Unknown,SITTING
154,9,Unknown,SITTING
154,10,Unknown,SITTING
154,11,Unknown,SITTING
154,12,Unknown,SITTING
154,13,Unknown,SITTING
154,14,Unknown,SITTING
154,17,Unknown,SITTING
154,18,Unknown,SITTING
154,20,Unknown,SITTING
154,22,Unknown,SITTING
154,24,Unknown,SITTING
154,23,Unknown,SITTING
154,21,Unknown,SITTING
154,19,Unknown,SITTING
154,15,Unknown,STANDING
154,27,Unknown,SITTING
154,16,Unknown,SITTING
155,1,Unknown,SITTING
155,2,Unknown,SITTING
155,3,Unknown,SITTING
155,4,Unknown,SITTING
155,5,Unknown,SITTING
155,6,Unknown,SITTING
155,7,Unknown,STANDING
155,8,Unknown,SITTING
155,9,Unknown,SITTING
155,10,Unknown,SITTING
155,11,Unknown,SITTING
155,12,Unknown,SITTING
155,13,Unknown,SITTING
155,14,Unknown,SITTING
155,17,Unknown,SITTING
155,18,Unknown,SITTING
155,20,Unknown,SITTING
155,22,Unknown,SITTING
155,24,Unknown,SITTING
155,23,Unknown,SITTING
155,21,Unknown,SITTING
155,19,Unknown,SITTING
155,15,Unknown,STANDING
155,27,Unknown,SITTING
155,16,Unknown,SITTING
156,1,Unknown,SITTING
156,2,Unknown,SITTING
156,3,Unknown,SITTING
156,4,Unknown,SITTING
156,5,Unknown,SITTING
156,6,Unknown,SITTING
156,7,Unknown,STANDING
156,8,Unknown,SITTING
156,9,Unknown,SITTING
156,10,Unknown,SITTING
156,11,Unknown,SITTING
156,12,Unknown,SITTING
156,13,Unknown,SITTING
156,14,Unknown,SITTING
156,17,Unknown,SITTING
156,18,Unknown,SITTING
156,20,Unknown,SITTING
156,22,Unknown,SITTING
156,24,Unknown,SITTING
156,23,Unknown,SITTING
156,21,Unknown,SITTING
156,19,Unknown,SITTING
156,15,Unknown,STANDING
156,27,Unknown,SITTING
156,16,Unknown,SITTING
157,1,Unknown,SITTING
157,2,Unknown,SITTING
157,3,Unknown,SITTING
157,4,Unknown,SITTING
157,5,Unknown,SITTING
157,6,Unknown,SITTING
157,7,Unknown,STANDING
157,8,Unknown,SITTING
157,9,Unknown,SITTING
157,10,Unknown,SITTING
157,11,Unknown,SITTING
157,12,Unknown,SITTING
157,13,Unknown,SITTING
157,14,Unknown,SITTING
157,17,Unknown,SITTING
157,18,Unknown,SITTING
157,20,Unknown,SITTING
157,22,Unknown,SITTING
157,24,Unknown,SITTING
157,23,Unknown,SITTING
157,21,Unknown,SITTING
157,19,Unknown,SITTING
157,15,Unknown,STANDING
157,27,Unknown,SITTING
157,16,Unknown,SITTING
158,1,Unknown,SITTING
158,2,Unknown,SITTING
158,3,Unknown,SITTING
158,4,Unknown,SITTING
158,5,Unknown,SITTING
158,6,Unknown,SITTING
158,7,Unknown,STANDING
158,8,Unknown,SITTING
158,9,Unknown,SITTING
158,10,Unknown,SITTING
158,11,Unknown,SITTING
158,12,Unknown,SITTING
158,13,Unknown,SITTING
158,14,Unknown,SITTING
158,17,Unknown,SITTING
158,18,Unknown,SITTING
158,20,Unknown,SITTING
158,22,Unknown,SITTING
158,24,Unknown,SITTING
158,23,Unknown,SITTING
158,21,Unknown,SITTING
158,19,Unknown,SITTING
158,15,Unknown,STANDING
158,27,Unknown,SITTING
158,16,Unknown,SITTING
159,1,Unknown,SITTING
159,2,Unknown,SITTING
159,3,Unknown,SITTING
159,4,Unknown,SITTING
159,5,Unknown,SITTING
159,6,Unknown,SITTING
159,7,Unknown,STANDING
159,8,Unknown,SITTING
159,9,Unknown,SITTING
159,10,Unknown,SITTING
159,11,Unknown,SITTING
159,12,Unknown,SITTING
159,13,Unknown,SITTING
159,14,Unknown,SITTING
159,17,Unknown,SITTING
159,18,Unknown,SITTING
159,20,Unknown,SITTING
159,22,Unknown,SITTING
159,24,Unknown,SITTING
159,23,Unknown,SITTING
159,21,Unknown,SITTING
159,19,Unknown,SITTING
159,15,Unknown,STANDING
159,27,Unknown,SITTING
159,16,Unknown,SITTING
160,1,Unknown,SITTING
160,2,Unknown,SITTING
160,3,Unknown,SITTING
160,4,Unknown,SITTING
160,5,Unknown,SITTING
160,6,Unknown,SITTING
160,7,Unknown,STANDING
160,8,Unknown,SITTING
160,9,Unknown,SITTING
160,10,Unknown,SITTING
160,11,Unknown,SITTING
160,12,Unknown,SITTING
160,13,Unknown,SITTING
160,14,Unknown,SITTING
160,17,Unknown,SITTING
160,18,Unknown,SITTING
160,20,Unknown,SITTING
160,22,Unknown,SITTING
160,24,Unknown,SITTING
160,23,Unknown,SITTING
160,21,Unknown,SITTING
160,19,Unknown,SITTING
160,15,Unknown,STANDING
160,27,Unknown,SITTING
160,16,Unknown,SITTING
161,1,Unknown,SITTING
161,2,Unknown,SITTING
161,3,Unknown,SITTING
161,4,Unknown,SITTING
161,5,Unknown,SITTING
161,6,Unknown,SITTING
161,7,Unknown,STANDING
161,8,Unknown,SITTING
161,9,Unknown,SITTING
161,10,Unknown,SITTING
161,11,Unknown,SITTING
161,12,Unknown,SITTING
161,13,Unknown,SITTING
161,14,Unknown,SITTING
161,17,Unknown,SITTING
161,18,Unknown,SITTING
161,20,Unknown,SITTING
161,22,Unknown,SITTING
161,24,Unknown,SITTING
161,23,Unknown,SITTING
161,21,Unknown,SITTING
161,19,Unknown,SITTING
161,15,Unknown,STANDING
161,27,Unknown,SITTING
161,16,Unknown,STANDING
162,1,Unknown,SITTING
162,2,Unknown,SITTING
162,3,Unknown,SITTING
162,4,Unknown,SITTING
162,5,Unknown,SITTING
162,6,Unknown,SITTING
162,7,Unknown,STANDING
162,8,Unknown,SITTING
162,9,Unknown,SITTING
162,10,Unknown,SITTING
162,11,Unknown,SITTING
162,12,Unknown,SITTING
162,13,Unknown,SITTING
162,14,Unknown,SITTING
162,17,Unknown,SITTING
162,18,Unknown,SITTING
162,20,Unknown,SITTING
162,22,Unknown,SITTING
162,24,Unknown,SITTING
162,23,Unknown,SITTING
162,21,Unknown,SITTING
162,19,Unknown,SITTING
162,15,Unknown,STANDING
162,27,Unknown,SITTING
162,16,Unknown,STANDING
163,1,Unknown,SITTING
163,2,Unknown,SITTING
163,3,Unknown,SITTING
163,4,Unknown,SITTING
163,5,Unknown,SITTING
163,6,Unknown,SITTING
163,7,Unknown,STANDING
163,8,Unknown,SITTING
163,9,Unknown,SITTING
163,10,Unknown,SITTING
163,11,Unknown,SITTING
163,12,Unknown,SITTING
163,13,Unknown,SITTING
163,14,Unknown,SITTING
163,17,Unknown,SITTING
163,18,Unknown,SITTING
163,20,Unknown,SITTING
163,22,Unknown,SITTING
163,24,Unknown,SITTING
163,23,Unknown,SITTING
163,21,Unknown,SITTING
163,19,Unknown,SITTING
163,15,Unknown,STANDING
163,27,Unknown,SITTING
163,16,Unknown,STANDING
164,1,Unknown,SITTING
164,2,Unknown,SITTING
164,3,Unknown,SITTING
164,4,Unknown,SITTING
164,5,Unknown,SITTING
164,6,Unknown,SITTING
164,7,Unknown,STANDING
164,8,Unknown,SITTING
164,9,Unknown,SITTING
164,10,Unknown,SITTING
164,11,Unknown,SITTING
164,12,Unknown,SITTING
164,13,Unknown,SITTING
164,14,Unknown,SITTING
164,17,Unknown,SITTING
164,18,Unknown,SITTING
164,20,Unknown,SITTING
164,22,Unknown,SITTING
164,24,Unknown,SITTING
164,23,Unknown,SITTING
164,21,Unknown,SITTING
164,19,Unknown,SITTING
164,15,Unknown,STANDING
164,27,Unknown,SITTING
164,16,Unknown,STANDING
165,1,Unknown,SITTING
165,2,Unknown,SITTING
165,3,Unknown,SITTING
165,4,Unknown,SITTING
165,5,Unknown,SITTING
165,6,Unknown,SITTING
165,7,Unknown,STANDING
165,8,Unknown,SITTING
165,9,Unknown,SITTING
165,10,Unknown,SITTING
165,11,Unknown,SITTING
165,12,Unknown,SITTING
165,13,Unknown,SITTING
165,14,Unknown,SITTING
165,17,Unknown,SITTING
165,18,Unknown,SITTING
165,20,Unknown,SITTING
165,22,Unknown,SITTING
165,24,Unknown,SITTING
165,23,Unknown,SITTING
165,21,Unknown,SITTING
165,19,Unknown,SITTING
165,15,Unknown,STANDING
165,27,Unknown,SITTING
165,16,Unknown,STANDING
166,1,Unknown,SITTING
166,2,Unknown,SITTING
166,3,Unknown,SITTING
166,4,Unknown,SITTING
166,5,Unknown,SITTING
166,6,Unknown,SITTING
166,7,Unknown,STANDING
166,8,Unknown,SITTING
166,9,Unknown,SITTING
166,10,Unknown,SITTING
166,11,Unknown,SITTING
166,12,Unknown,SITTING
166,13,Unknown,SITTING
166,14,Unknown,SITTING
166,17,Unknown,SITTING
166,18,Unknown,SITTING
166,20,Unknown,SITTING
166,22,Unknown,SITTING
166,23,Unknown,SITTING
166,21,Unknown,SITTING
166,19,Unknown,SITTING
166,15,Unknown,STANDING
166,27,Unknown,SITTING
166,16,Unknown,STANDING
166,28,Unknown,SITTING
167,1,Unknown,SITTING
167,2,Unknown,SITTING
167,3,Unknown,SITTING
167,4,Unknown,SITTING
167,5,Unknown,SITTING
167,6,Unknown,SITTING
167,7,Unknown,STANDING
167,8,Unknown,SITTING
167,9,Unknown,SITTING
167,10,Unknown,SITTING
167,11,Unknown,SITTING
167,12,Unknown,SITTING
167,13,Unknown,SITTING
167,14,Unknown,SITTING
167,17,Unknown,SITTING
167,18,Unknown,SITTING
167,20,Unknown,SITTING
167,22,Unknown,SITTING
167,23,Unknown,SITTING
167,21,Unknown,SITTING
167,19,Unknown,SITTING
167,15,Unknown,STANDING
167,27,Unknown,SITTING
167,16,Unknown,STANDING
167,29,Unknown,SITTING
167,28,Unknown,SITTING
168,1,Unknown,SITTING
168,2,Unknown,SITTING
168,3,Unknown,SITTING
168,4,Unknown,SITTING
168,5,Unknown,SITTING
168,6,Unknown,SITTING
168,7,Unknown,STANDING
168,8,Unknown,SITTING
168,9,Unknown,SITTING
168,10,Unknown,SITTING
168,11,Unknown,SITTING
168,12,Unknown,SITTING
168,13,Unknown,SITTING
168,14,Unknown,SITTING
168,17,Unknown,SITTING
168,18,Unknown,SITTING
168,20,Unknown,SITTING
168,22,Unknown,SITTING
168,23,Unknown,SITTING
168,21,Unknown,SITTING
168,19,Unknown,SITTING
168,15,Unknown,STANDING
168,27,Unknown,SITTING
168,16,Unknown,STANDING
168,29,Unknown,SITTING
168,28,Unknown,SITTING
169,1,Unknown,SITTING
169,2,Unknown,SITTING
169,3,Unknown,SITTING
169,4,Unknown,SITTING
169,5,Unknown,SITTING
169,6,Unknown,SITTING
169,7,Unknown,STANDING
169,8,Unknown,SITTING
169,9,Unknown,SITTING
169,10,Unknown,SITTING
169,11,Unknown,SITTING
169,12,Unknown,SITTING
169,13,Unknown,SITTING
169,14,Unknown,SITTING
169,17,Unknown,SITTING
169,18,Unknown,SITTING
169,20,Unknown,SITTING
169,22,Unknown,SITTING
169,23,Unknown,SITTING
169,21,Unknown,SITTING
169,19,Unknown,SITTING
169,15,Unknown,STANDING
169,16,Unknown,STANDING
169,29,Unknown,SITTING
169,28,Unknown,SITTING
170,1,Unknown,SITTING
170,2,Unknown,SITTING
170,3,Unknown,SITTING
170,4,Unknown,SITTING
170,5,Unknown,SITTING
170,6,Unknown,SITTING
170,7,Unknown,STANDING
170,8,Unknown,SITTING
170,9,Unknown,SITTING
170,10,Unknown,SITTING
170,11,Unknown,SITTING
170,12,Unknown,SITTING
170,13,Unknown,SITTING
170,14,Unknown,SITTING
170,17,Unknown,SITTING
170,18,Unknown,SITTING
170,20,Unknown,SITTING
170,22,Unknown,SITTING
170,23,Unknown,SITTING
170,21,Unknown,SITTING
170,19,Unknown,SITTING
170,15,Unknown,STANDING
170,16,Unknown,STANDING
170,29,Unknown,SITTING
170,28,Unknown,SITTING
171,1,Unknown,SITTING
171,2,Unknown,SITTING
171,3,Unknown,SITTING
171,4,Unknown,SITTING
171,5,Unknown,SITTING
171,6,Unknown,SITTING
171,7,Unknown,STANDING
171,8,Unknown,SITTING
171,9,Unknown,SITTING
171,10,Unknown,SITTING
171,11,Unknown,SITTING
171,12,Unknown,SITTING
171,13,Unknown,SITTING
171,14,Unknown,SITTING
171,17,Unknown,SITTING
171,18,Unknown,SITTING
171,20,Unknown,SITTING
171,22,Unknown,SITTING
171,23,Unknown,SITTING
171,21,Unknown,SITTING
171,19,Unknown,SITTING
171,15,Unknown,STANDING
171,16,Unknown,STANDING
171,29,Unknown,SITTING
172,1,Unknown,SITTING
172,2,Unknown,SITTING
172,3,Unknown,SITTING
172,4,Unknown,SITTING
172,5,Unknown,SITTING
172,6,Unknown,SITTING
172,7,Unknown,STANDING
172,8,Unknown,SITTING
172,9,Unknown,SITTING
172,10,Unknown,SITTING
172,11,Unknown,SITTING
172,12,Unknown,SITTING
172,13,Unknown,SITTING
172,14,Unknown,SITTING
172,17,Unknown,SITTING
172,18,Unknown,SITTING
172,20,Unknown,SITTING
172,22,Unknown,SITTING
172,23,Unknown,SITTING
172,21,Unknown,SITTING
172,19,Unknown,SITTING
172,15,Unknown,STANDING
172,16,Unknown,STANDING
172,29,Unknown,SITTING
172,28,Unknown,SITTING
173,1,Unknown,SITTING
173,2,Unknown,SITTING
173,3,Unknown,SITTING
173,4,Unknown,SITTING
173,5,Unknown,SITTING
173,6,Unknown,SITTING
173,7,Unknown,STANDING
173,8,Unknown,SITTING
173,9,Unknown,SITTING
173,10,Unknown,SITTING
173,11,Unknown,SITTING
173,12,Unknown,SITTING
173,13,Unknown,SITTING
173,14,Unknown,SITTING
173,17,Unknown,SITTING
173,18,Unknown,SITTING
173,20,Unknown,SITTING
173,22,Unknown,SITTING
173,23,Unknown,SITTING
173,21,Unknown,SITTING
173,19,Unknown,SITTING
173,15,Unknown,STANDING
173,16,Unknown,STANDING
173,29,Unknown,SITTING
173,28,Unknown,SITTING
173,27,Unknown,SITTING
174,1,Unknown,SITTING
174,2,Unknown,SITTING
174,3,Unknown,SITTING
174,4,Unknown,SITTING
174,5,Unknown,SITTING
174,6,Unknown,SITTING
174,7,Unknown,STANDING
174,8,Unknown,SITTING
174,9,Unknown,SITTING
174,10,Unknown,SITTING
174,11,Unknown,SITTING
174,12,Unknown,SITTING
174,13,Unknown,SITTING
174,14,Unknown,SITTING
174,17,Unknown,SITTING
174,18,Unknown,SITTING
174,20,Unknown,SITTING
174,22,Unknown,SITTING
174,23,Unknown,SITTING
174,21,Unknown,SITTING
174,19,Unknown,SITTING
174,15,Unknown,STANDING
174,16,Unknown,STANDING
174,29,Unknown,SITTING
174,27,Unknown,SITTING
175,1,Unknown,SITTING
175,2,Unknown,SITTING
175,3,Unknown,SITTING
175,4,Unknown,SITTING
175,5,Unknown,SITTING
175,6,Unknown,SITTING
175,7,Unknown,STANDING
175,8,Unknown,SITTING
175,9,Unknown,SITTING
175,10,Unknown,SITTING
175,11,Unknown,SITTING
175,12,Unknown,SITTING
175,13,Unknown,SITTING
175,14,Unknown,SITTING
175,17,Unknown,SITTING
175,18,Unknown,SITTING
175,20,Unknown,SITTING
175,22,Unknown,SITTING
175,23,Unknown,SITTING
175,21,Unknown,SITTING
175,19,Unknown,SITTING
175,15,Unknown,STANDING
175,16,Unknown,STANDING
175,29,Unknown,SITTING
175,27,Unknown,SITTING
176,1,Unknown,SITTING
176,2,Unknown,SITTING
176,3,Unknown,SITTING
176,4,Unknown,SITTING
176,5,Unknown,SITTING
176,6,Unknown,SITTING
176,7,Unknown,STANDING
176,8,Unknown,SITTING
176,9,Unknown,SITTING
176,10,Unknown,SITTING
176,11,Unknown,SITTING
176,12,Unknown,SITTING
176,13,Unknown,SITTING
176,14,Unknown,SITTING
176,17,Unknown,SITTING
176,18,Unknown,SITTING
176,20,Unknown,SITTING
176,22,Unknown,SITTING
176,23,Unknown,SITTING
176,21,Unknown,SITTING
176,19,Unknown,SITTING
176,15,Unknown,STANDING
176,16,Unknown,STANDING
176,29,Unknown,SITTING
176,27,Unknown,SITTING
177,1,Unknown,SITTING
177,2,Unknown,SITTING
177,3,Unknown,SITTING
177,4,Unknown,SITTING
177,5,Unknown,SITTING
177,6,Unknown,SITTING
177,7,Unknown,STANDING
177,8,Unknown,SITTING
177,9,Unknown,SITTING
177,10,Unknown,SITTING
177,11,Unknown,SITTING
177,12,Unknown,SITTING
177,13,Unknown,SITTING
177,14,Unknown,SITTING
177,17,Unknown,SITTING
177,18,Unknown,SITTING
177,20,Unknown,SITTING
177,22,Unknown,SITTING
177,23,Unknown,SITTING
177,21,Unknown,SITTING
177,19,Unknown,SITTING
177,15,Unknown,STANDING
177,16,Unknown,STANDING
177,29,Unknown,SITTING
178,1,Unknown,SITTING
178,2,Unknown,SITTING
178,3,Unknown,SITTING
178,4,Unknown,SITTING
178,5,Unknown,SITTING
178,6,Unknown,SITTING
178,7,Unknown,STANDING
178,8,Unknown,SITTING
178,9,Unknown,SITTING
178,10,Unknown,SITTING
178,11,Unknown,SITTING
178,12,Unknown,SITTING
178,13,Unknown,SITTING
178,14,Unknown,SITTING
178,17,Unknown,SITTING
178,18,Unknown,SITTING
178,20,Unknown,SITTING
178,22,Unknown,SITTING
178,23,Unknown,SITTING
178,21,Unknown,SITTING
178,19,Unknown,SITTING
178,15,Unknown,STANDING
178,16,Unknown,STANDING
178,29,Unknown,SITTING
178,28,Unknown,SITTING
178,27,Unknown,SITTING
179,1,Unknown,SITTING
179,2,Unknown,SITTING
179,3,Unknown,SITTING
179,4,Unknown,SITTING
179,5,Unknown,SITTING
179,6,Unknown,SITTING
179,7,Unknown,STANDING
179,8,Unknown,SITTING
179,9,Unknown,SITTING
179,10,Unknown,SITTING
179,11,Unknown,SITTING
179,12,Unknown,SITTING
179,13,Unknown,SITTING
179,14,Unknown,SITTING
179,17,Unknown,SITTING
179,18,Unknown,SITTING
179,20,Unknown,SITTING
179,22,Unknown,SITTING
179,23,Unknown,SITTING
179,21,Unknown,SITTING
179,19,Unknown,SITTING
179,15,Unknown,STANDING
179,16,Unknown,STANDING
179,29,Unknown,SITTING
179,28,Unknown,SITTING
179,27,Unknown,SITTING
180,1,Unknown,SITTING
180,2,Unknown,SITTING
180,3,Unknown,SITTING
180,4,Unknown,SITTING
180,5,Unknown,SITTING
180,6,Unknown,SITTING
180,7,Unknown,STANDING
180,8,Unknown,SITTING
180,9,Unknown,SITTING
180,10,Unknown,SITTING
180,11,Unknown,SITTING
180,12,Unknown,SITTING
180,13,Unknown,SITTING
180,14,Unknown,SITTING
180,17,Unknown,SITTING
180,18,Unknown,SITTING
180,20,Unknown,SITTING
180,22,Unknown,SITTING
180,23,Unknown,SITTING
180,21,Unknown,SITTING
180,19,Unknown,SITTING
180,15,Unknown,STANDING
180,16,Unknown,STANDING
180,29,Unknown,SITTING
180,28,Unknown,SITTING
180,27,Unknown,SITTING
181,1,Unknown,SITTING
181,2,Unknown,SITTING
181,3,Unknown,SITTING
181,4,Unknown,SITTING
181,5,Unknown,SITTING
181,6,Unknown,SITTING
181,7,Unknown,STANDING
181,8,Unknown,SITTING
181,9,Unknown,SITTING
181,10,Unknown,SITTING
181,11,Unknown,SITTING
181,12,Unknown,SITTING
181,13,Unknown,SITTING
181,14,Unknown,SITTING
181,17,Unknown,SITTING
181,18,Unknown,SITTING
181,20,Unknown,SITTING
181,22,Unknown,SITTING
181,23,Unknown,SITTING
181,19,Unknown,SITTING
181,15,Unknown,STANDING
181,16,Unknown,STANDING
181,24,Unknown,SITTING
182,1,Unknown,SITTING
182,2,Unknown,SITTING
182,3,Unknown,SITTING
182,4,Unknown,SITTING
182,5,Unknown,SITTING
182,6,Unknown,SITTING
182,7,Unknown,STANDING
182,8,Unknown,SITTING
182,9,Unknown,SITTING
182,10,Unknown,SITTING
182,11,Unknown,SITTING
182,12,Unknown,SITTING
182,13,Unknown,SITTING
182,14,Unknown,SITTING
182,17,Unknown,SITTING
182,18,Unknown,SITTING
182,20,Unknown,SITTING
182,22,Unknown,SITTING
182,23,Unknown,SITTING
182,19,Unknown,SITTING
182,15,Unknown,STANDING
182,16,Unknown,STANDING
182,24,Unknown,SITTING
183,1,Unknown,SITTING
183,2,Unknown,SITTING
183,3,Unknown,SITTING
183,4,Unknown,SITTING
183,5,Unknown,SITTING
183,6,Unknown,SITTING
183,7,Unknown,STANDING
183,8,Unknown,SITTING
183,9,Unknown,SITTING
183,10,Unknown,SITTING
183,11,Unknown,SITTING
183,12,Unknown,SITTING
183,13,Unknown,SITTING
183,14,Unknown,SITTING
183,17,Unknown,SITTING
183,18,Unknown,SITTING
183,20,Unknown,SITTING
183,22,Unknown,SITTING
183,23,Unknown,SITTING
183,19,Unknown,SITTING
