Frame,ID,State,Confidence
253,6,SITTING,0.81
253,10,SITTING,0.8
253,2,SITTING,0.81
253,65,STANDING,0.53
254,1,SITTING,0.88
254,3,STANDING,0.83
254,4,SITTING,0.79
254,5,SITTING,0.81
254,7,SITTING,0.53
254,8,STANDING,0.67
254,9,SITTING,0.69
254,19,SITTING,0.56
254,6,SITTING,0.8
254,10,SITTING,0.8
254,2,SITTING,0.71
254,65,STANDING,0.42
255,1,SITTING,0.89
255,3,STANDING,0.83
255,4,SITTING,0.79
255,5,SITTING,0.8
255,7,SITTING,0.54
255,8,STANDING,0.67
255,9,SITTING,0.68
255,19,SITTING,0.54
255,6,SITTING,0.79
255,10,SITTING,0.8
255,2,SITTING,0.75
255,65,STANDING,0.59
256,1,SITTING,0.89
256,3,STANDING,0.89
256,4,SITTING,0.74
256,5,SITTING,0.83
256,7,SITTING,0.81
256,8,STANDING,0.45
256,9,SITTING,0.53
256,19,SITTING,0.27
256,6,SITTING,0.82
256,10,SITTING,0.78
256,2,SITTING,0.74
256,65,STANDING,0.13
256,13,SITTING,0.25
257,1,SITTING,0.89
257,3,STANDING,0.89
257,4,SITTING,0.76
257,5,SITTING,0.83
257,7,SITTING,0.81
257,8,STANDING,0.46
257,9,SITTING,0.53
257,19,SITTING,0.28
257,6,SITTING,0.83
257,10,SITTING,0.8
257,2,SITTING,0.75
257,65,STANDING,0.15
257,67,STANDING,0.34
257,68,STANDING,0.34
257,13,SITTING,0.15
258,1,SITTING,0.89
258,3,STANDING,0.89
258,4,SITTING,0.76
258,5,SITTING,0.81
258,7,SITTING,0.8
258,8,STANDING,0.45
258,9,SITTING,0.52
258,19,SITTING,0.27
258,6,SITTING,0.84
258,10,SITTING,0.8
258,2,SITTING,0.8
258,65,STANDING,0.2
258,67,STANDING,0.35
258,68,STANDING,0.34
258,13,SITTING,0.1
259,1,SITTING,0.89
259,3,STANDING,0.89
259,4,SITTING,0.76
259,5,SITTING,0.82
259,7,SITTING,0.77
259,8,STANDING,0.46
259,9,SITTING,0.52
259,19,SITTING,0.27
259,6,SITTING,0.83
259,10,SITTING,0.81
259,2,STANDING,0.78
259,65,STANDING,0.21
259,67,STANDING,0.36
259,68,STANDING,0.34
259,13,SITTING,0.12
260,1,SITTING,0.89
260,3,STANDING,0.89
260,4,SITTING,0.73
260,5,SITTING,0.84
260,7,SITTING,0.72
260,8,STANDING,0.47
260,9,SITTING,0.53
260,19,SITTING,0.26
260,6,SITTING,0.82
260,10,SITTING,0.79
260,2,SITTING,0.78
260,65,STANDING,0.29
260,67,STANDING,0.4
260,68,STANDING,0.34
260,13,SITTING,0.32
261,1,SITTING,0.89
261,3,STANDING,0.88
261,4,SITTING,0.71
261,5,SITTING,0.83
261,7,SITTING,0.71
261,8,STANDING,0.48
261,9,SITTING,0.52
261,19,SITTING,0.26
261,6,SITTING,0.83
261,10,SITTING,0.79
261,2,SITTING,0.75
261,65,STANDING,0.27
261,67,STANDING,0.47
261,68,STANDING,0.34
261,13,SITTING,0.39
262,1,SITTING,0.89
262,3,STANDING,0.88
262,4,SITTING,0.73
262,5,SITTING,0.84
262,7,SITTING,0.64
262,8,STANDING,0.45
262,9,SITTING,0.55
262,19,SITTING,0.23
262,6,SITTING,0.82
262,10,SITTING,0.81
262,2,SITTING,0.72
262,65,STANDING,0.36
262,67,STANDING,0.47
262,68,STANDING,0.32
262,13,SITTING,0.45
263,1,SITTING,0.89
263,3,STANDING,0.86
263,4,SITTING,0.74
263,5,SITTING,0.83
263,7,SITTING,0.66
263,8,STANDING,0.45
263,9,SITTING,0.54
263,19,SITTING,0.22
263,6,SITTING,0.82
263,10,SITTING,0.82
263,2,SITTING,0.73
263,65,SITTING,0.37
263,67,STANDING,0.48
263,68,STANDING,0.3
263,13,SITTING,0.5
264,1,SITTING,0.89
264,3,STANDING,0.86
264,4,SITTING,0.71
264,5,SITTING,0.8
264,7,SITTING,0.82
264,8,STANDING,0.46
264,9,SITTING,0.55
264,19,SITTING,0.24
264,6,SITTING,0.82
264,10,SITTING,0.81
264,2,SITTING,0.68
264,67,STANDING,0.53
264,68,STANDING,0.27
264,13,SITTING,0.31
265,1,SITTING,0.89
265,3,STANDING,0.86
265,4,SITTING,0.73
265,5,SITTING,0.74
265,7,SITTING,0.81
265,8,STANDING,0.55
265,9,SITTING,0.52
265,19,SITTING,0.27
265,6,SITTING,0.82
265,10,SITTING,0.81
265,2,SITTING,0.72
265,67,STANDING,0.44
265,68,STANDING,0.19
266,1,SITTING,0.89
266,3,STANDING,0.86
266,4,SITTING,0.73
266,5,SITTING,0.77
266,7,SITTING,0.8
266,8,STANDING,0.56
266,9,SITTING,0.52
266,19,SITTING,0.28
266,6,SITTING,0.81
266,10,SITTING,0.81
266,2,SITTING,0.73
266,67,STANDING,0.45
266,68,STANDING,0.17
267,1,SITTING,0.89
267,3,STANDING,0.85
267,4,SITTING,0.73
267,5,SITTING,0.75
267,7,SITTING,0.82
267,8,STANDING,0.55
267,9,SITTING,0.52
267,19,SITTING,0.3
267,6,SITTING,0.83
267,10,SITTING,0.8
267,2,STANDING,0.67
267,67,STANDING,0.46
267,68,STANDING,0.23
268,1,SITTING,0.89
268,3,STANDING,0.84
268,4,SITTING,0.72
268,5,SITTING,0.69
268,7,SITTING,0.85
268,8,STANDING,0.54
268,9,SITTING,0.62
268,19,SITTING,0.3
268,6,SITTING,0.83
268,10,SITTING,0.83
268,2,STANDING,0.66
268,67,STANDING,0.44
268,68,STANDING,0.26
269,1,SITTING,0.89
269,3,STANDING,0.83
269,4,SITTING,0.75
269,5,SITTING,0.47
269,7,SITTING,0.86
269,8,STANDING,0.6
269,9,SITTING,0.66
269,19,SITTING,0.33
269,6,SITTING,0.82
269,10,SITTING,0.82
269,2,STANDING,0.68
269,67,STANDING,0.41
269,68,STANDING,0.28
270,1,SITTING,0.89
270,3,STANDING,0.81
270,4,SITTING,0.74
270,5,SITTING,0.78
270,7,SITTING,0.86
270,8,STANDING,0.51
270,9,SITTING,0.65
270,19,SITTING,0.41
270,6,SITTING,0.84
270,10,SITTING,0.82
270,2,STANDING,0.71
270,67,STANDING,0.44
270,68,STANDING,0.34
271,1,SITTING,0.89
271,3,STANDING,0.88
271,4,SITTING,0.81
271,5,SITTING,0.52
271,7,SITTING,0.85
271,8,STANDING,0.77
271,9,SITTING,0.7
271,19,SITTING,0.46
271,6,SITTING,0.63
271,10,SITTING,0.78
271,2,STANDING,0.78
271,67,STANDING,0.13
272,1,SITTING,0.89
272,3,STANDING,0.88
272,4,SITTING,0.82
272,5,SITTING,0.64
272,7,SITTING,0.86
272,8,STANDING,0.76
272,9,SITTING,0.75
272,19,SITTING,0.44
272,6,SITTING,0.64
272,10,SITTING,0.8
272,2,STANDING,0.78
272,67,STANDING,0.11
273,1,SITTING,0.89
273,3,STANDING,0.87
273,4,SITTING,0.81
273,5,SITTING,0.67
273,7,SITTING,0.87
273,8,STANDING,0.75
273,9,STANDING,0.74
273,19,SITTING,0.43
273,6,SITTING,0.67
273,10,SITTING,0.8
273,2,STANDING,0.77
273,67,STANDING,0.11
273,70,SITTING,0.37
274,1,SITTING,0.89
274,3,STANDING,0.85
274,4,SITTING,0.81
274,5,SITTING,0.75
274,7,SITTING,0.87
274,8,STANDING,0.75
274,9,STANDING,0.71
274,19,SITTING,0.43
274,6,SITTING,0.69
274,10,SITTING,0.8
274,2,STANDING,0.73
274,67,STANDING,0.11
274,70,SITTING,0.41
275,1,SITTING,0.89
275,3,STANDING,0.88
275,4,SITTING,0.8
275,5,SITTING,0.72
275,7,SITTING,0.86
275,8,STANDING,0.77
275,9,SITTING,0.74
275,19,SITTING,0.44
275,6,SITTING,0.7
275,10,SITTING,0.76
275,2,STANDING,0.75
275,67,STANDING,0.12
275,70,SITTING,0.48
276,1,SITTING,0.89
276,3,STANDING,0.88
276,4,SITTING,0.81
276,5,SITTING,0.7
276,7,SITTING,0.85
276,8,STANDING,0.76
276,9,STANDING,0.75
276,19,SITTING,0.43
276,6,SITTING,0.7
276,10,SITTING,0.76
276,2,STANDING,0.74
276,67,STANDING,0.13
276,70,SITTING,0.48
277,1,SITTING,0.88
277,3,STANDING,0.87
277,4,SITTING,0.83
277,5,SITTING,0.64
277,7,SITTING,0.85
277,8,STANDING,0.71
277,9,STANDING,0.7
277,19,SITTING,0.4
277,6,SITTING,0.74
277,10,SITTING,0.76
277,2,STANDING,0.75
277,70,SITTING,0.51
278,1,SITTING,0.89
278,3,STANDING,0.87
278,4,SITTING,0.83
278,5,SITTING,0.67
278,7,SITTING,0.84
278,8,STANDING,0.72
278,9,SITTING,0.73
278,19,SITTING,0.41
278,6,SITTING,0.71
278,10,SITTING,0.77
278,2,SITTING,0.77
278,70,SITTING,0.41
279,1,SITTING,0.89
279,3,STANDING,0.83
279,4,SITTING,0.8
279,5,SITTING,0.57
279,7,SITTING,0.87
279,8,STANDING,0.65
279,9,SITTING,0.71
279,19,SITTING,0.43
279,6,SITTING,0.69
279,10,SITTING,0.77
279,2,STANDING,0.62
279,70,SITTING,0.46
280,1,SITTING,0.89
280,3,STANDING,0.82
280,4,SITTING,0.8
280,5,SITTING,0.43
280,7,SITTING,0.87
280,8,STANDING,0.72
280,9,SITTING,0.76
280,19,SITTING,0.43
280,6,SITTING,0.67
280,10,SITTING,0.64
280,2,SITTING,0.68
280,70,SITTING,0.34
281,1,SITTING,0.89
281,3,STANDING,0.86
281,4,SITTING,0.79
281,5,SITTING,0.41
281,7,SITTING,0.86
281,8,STANDING,0.58
281,9,SITTING,0.7
281,19,SITTING,0.47
281,6,SITTING,0.72
281,10,SITTING,0.69
281,2,STANDING,0.71
281,70,SITTING,0.2
282,1,SITTING,0.89
282,3,STANDING,0.88
282,4,SITTING,0.8
282,5,SITTING,0.39
282,7,SITTING,0.85
282,8,STANDING,0.61
282,9,SITTING,0.68
282,19,SITTING,0.42
282,6,SITTING,0.74
282,10,SITTING,0.68
282,2,STANDING,0.72
282,70,SITTING,0.25
283,1,SITTING,0.88
283,3,STANDING,0.88
283,4,SITTING,0.78
283,5,SITTING,0.43
283,7,SITTING,0.87
283,8,STANDING,0.63
283,9,SITTING,0.74
283,19,SITTING,0.46
283,6,SITTING,0.74
283,10,SITTING,0.8
283,2,STANDING,0.74
283,70,SITTING,0.24
284,1,SITTING,0.88
284,3,STANDING,0.88
284,4,SITTING,0.79
284,5,SITTING,0.64
284,7,SITTING,0.87
284,8,STANDING,0.64
284,9,SITTING,0.69
284,19,SITTING,0.41
284,6,SITTING,0.73
284,10,SITTING,0.83
284,2,STANDING,0.74
284,70,SITTING,0.33
285,1,SITTING,0.89
285,3,STANDING,0.88
285,4,SITTING,0.79
285,5,SITTING,0.54
285,7,SITTING,0.87
285,8,STANDING,0.58
285,9,SITTING,0.72
285,19,SITTING,0.41
285,6,SITTING,0.72
285,10,SITTING,0.83
285,2,STANDING,0.79
285,70,SITTING,0.31
286,1,SITTING,0.89
286,3,STANDING,0.9
286,4,SITTING,0.85
286,5,SITTING,0.51
286,7,SITTING,0.85
286,8,SITTING,0.63
286,9,SITTING,0.68
286,19,SITTING,0.46
286,6,SITTING,0.65
286,10,SITTING,0.85
286,2,SITTING,0.83
286,70,SITTING,0.18
286,13,SITTING,0.51
287,1,SITTING,0.89
287,3,STANDING,0.9
287,4,SITTING,0.85
287,5,SITTING,0.55
287,7,SITTING,0.86
287,8,SITTING,0.69
287,9,SITTING,0.65
287,19,SITTING,0.54
287,6,SITTING,0.71
287,10,SITTING,0.85
287,2,SITTING,0.79
287,70,SITTING,0.16
287,71,SITTING,0.36
287,13,SITTING,0.53
288,1,SITTING,0.89
288,3,STANDING,0.9
288,4,SITTING,0.86
288,5,SITTING,0.64
288,7,SITTING,0.86
288,8,SITTING,0.67
288,9,SITTING,0.58
288,19,SITTING,0.5
288,6,SITTING,0.68
288,10,SITTING,0.86
288,2,SITTING,0.85
288,70,SITTING,0.15
288,71,SITTING,0.4
288,13,SITTING,0.6
289,1,SITTING,0.89
289,3,STANDING,0.9
289,4,SITTING,0.86
289,5,SITTING,0.54
289,7,SITTING,0.88
289,8,SITTING,0.62
289,9,SITTING,0.65
289,19,SITTING,0.5
289,6,SITTING,0.68
289,10,SITTING,0.87
289,2,SITTING,0.8
289,70,SITTING,0.17
289,71,SITTING,0.36
289,13,SITTING,0.5
290,1,SITTING,0.89
290,3,STANDING,0.9
290,4,SITTING,0.86
290,5,SITTING,0.81
290,7,SITTING,0.87
290,8,SITTING,0.63
290,9,SITTING,0.58
290,19,SITTING,0.51
290,6,SITTING,0.66
290,10,SITTING,0.86
290,2,STANDING,0.83
290,70,SITTING,0.22
290,71,SITTING,0.39
290,13,SITTING,0.48
291,1,SITTING,0.89
291,3,STANDING,0.9
291,4,SITTING,0.85
291,5,SITTING,0.82
291,7,SITTING,0.87
291,8,SITTING,0.61
291,9,SITTING,0.69
291,19,SITTING,0.52
291,6,SITTING,0.68
291,10,SITTING,0.86
291,2,STANDING,0.84
291,70,SITTING,0.29
291,71,SITTING,0.51
291,13,SITTING,0.5
292,1,SITTING,0.89
292,3,STANDING,0.9
292,4,SITTING,0.85
292,5,SITTING,0.85
292,7,SITTING,0.88
292,8,SITTING,0.63
292,9,SITTING,0.56
292,19,SITTING,0.54
292,6,SITTING,0.75
292,10,SITTING,0.87
292,2,STANDING,0.8
292,70,SITTING,0.13
292,71,SITTING,0.47
292,13,SITTING,0.51
293,1,SITTING,0.89
293,3,STANDING,0.9
293,4,SITTING,0.85
293,5,SITTING,0.85
293,7,SITTING,0.88
293,8,SITTING,0.53
293,9,SITTING,0.57
293,19,SITTING,0.56
293,6,SITTING,0.68
293,10,SITTING,0.87
293,2,SITTING,0.69
293,71,SITTING,0.52
293,13,SITTING,0.47
294,1,SITTING,0.89
294,3,STANDING,0.88
294,4,SITTING,0.84
294,5,SITTING,0.85
294,7,SITTING,0.87
294,8,SITTING,0.59
294,9,SITTING,0.57
294,19,SITTING,0.56
294,6,SITTING,0.71
294,10,SITTING,0.87
294,2,SITTING,0.78
294,71,SITTING,0.51
294,13,SITTING,0.51
295,1,SITTING,0.89
295,3,STANDING,0.89
295,4,SITTING,0.85
295,5,SITTING,0.85
295,7,SITTING,0.87
295,8,SITTING,0.63
295,9,SITTING,0.63
295,19,SITTING,0.58
295,6,SITTING,0.69
295,10,SITTING,0.86
295,2,STANDING,0.83
295,71,SITTING,0.43
295,13,SITTING,0.46
296,1,SITTING,0.89
296,3,STANDING,0.89
296,4,SITTING,0.84
296,5,SITTING,0.84
296,7,SITTING,0.87
296,8,SITTING,0.6
296,9,SITTING,0.48
296,19,SITTING,0.58
296,6,SITTING,0.69
296,10,SITTING,0.86
296,2,SITTING,0.78
296,71,SITTING,0.53
296,13,SITTING,0.55
297,1,SITTING,0.89
297,3,STANDING,0.89
297,4,SITTING,0.83
297,5,SITTING,0.85
297,7,SITTING,0.88
297,8,SITTING,0.64
297,9,SITTING,0.52
297,19,SITTING,0.67
297,6,SITTING,0.74
297,10,SITTING,0.86
297,2,SITTING,0.75
297,71,SITTING,0.45
297,13,SITTING,0.51
298,1,SITTING,0.89
298,3,STANDING,0.89
298,4,SITTING,0.85
298,5,SITTING,0.83
298,7,SITTING,0.88
298,8,SITTING,0.64
298,9,SITTING,0.52
298,19,SITTING,0.58
298,6,SITTING,0.72
298,10,SITTING,0.88
298,2,SITTING,0.79
298,71,SITTING,0.46
298,13,SITTING,0.49
299,1,SITTING,0.89
299,3,STANDING,0.9
299,4,SITTING,0.85
299,5,SITTING,0.83
299,7,SITTING,0.89
299,8,SITTING,0.65
299,9,SITTING,0.56
299,19,SITTING,0.49
299,6,SITTING,0.78
299,10,SITTING,0.87
299,2,SITTING,0.81
299,71,SITTING,0.39
299,13,SITTING,0.51
300,1,SITTING,0.89
300,3,STANDING,0.89
300,4,SITTING,0.85
300,5,SITTING,0.83
300,7,SITTING,0.88
300,8,SITTING,0.65
300,9,SITTING,0.56
300,19,SITTING,0.57
300,6,SITTING,0.74
300,10,SITTING,0.86
300,2,SITTING,0.83
300,71,SITTING,0.42
300,13,SITTING,0.49
301,1,SITTING,0.89
301,3,STANDING,0.9
301,4,SITTING,0.84
301,5,SITTING,0.84
301,7,SITTING,0.89
301,8,SITTING,0.67
301,9,SITTING,0.71
301,19,SITTING,0.61
301,6,SITTING,0.83
301,10,SITTING,0.85
301,2,SITTING,0.79
301,71,SITTING,0.37
301,13,SITTING,0.39
302,1,SITTING,0.9
302,3,STANDING,0.9
302,4,SITTING,0.84
302,5,SITTING,0.82
302,7,SITTING,0.9
302,8,SITTING,0.69
302,9,SITTING,0.72
302,19,SITTING,0.46
302,6,SITTING,0.82
302,10,SITTING,0.85
302,2,SITTING,0.77
302,71,SITTING,0.41
302,13,SITTING,0.4
302,70,SITTING,0.29
303,1,SITTING,0.89
303,3,STANDING,0.9
303,4,SITTING,0.84
303,5,SITTING,0.83
303,7,SITTING,0.89
303,8,STANDING,0.79
303,9,SITTING,0.69
303,19,SITTING,0.5
303,6,SITTING,0.82
303,10,SITTING,0.85
303,2,SITTING,0.77
303,71,SITTING,0.45
303,13,SITTING,0.53
303,70,SITTING,0.32
304,1,SITTING,0.89
304,3,STANDING,0.9
304,4,SITTING,0.84
304,5,SITTING,0.81
304,7,SITTING,0.89
304,8,STANDING,0.76
304,9,SITTING,0.67
304,19,SITTING,0.59
304,6,SITTING,0.82
304,10,SITTING,0.85
304,2,SITTING,0.79
304,71,SITTING,0.49
304,13,SITTING,0.46
304,70,SITTING,0.32
305,1,SITTING,0.88
305,3,STANDING,0.9
305,4,SITTING,0.84
305,5,SITTING,0.82
305,7,SITTING,0.89
305,8,STANDING,0.78
305,9,SITTING,0.68
305,19,SITTING,0.43
305,6,SITTING,0.83
305,10,SITTING,0.85
305,2,SITTING,0.82
305,71,SITTING,0.46
305,13,SITTING,0.47
305,70,SITTING,0.31
306,1,SITTING,0.88
306,3,STANDING,0.9
306,4,SITTING,0.84
306,5,SITTING,0.81
306,7,SITTING,0.9
306,8,STANDING,0.79
306,9,SITTING,0.66
306,19,SITTING,0.42
306,6,SITTING,0.83
306,10,SITTING,0.85
306,2,SITTING,0.8
306,71,SITTING,0.45
306,13,SITTING,0.44
306,70,SITTING,0.34
307,1,SITTING,0.88
307,3,STANDING,0.9
307,4,SITTING,0.84
307,5,STANDING,0.82
307,7,SITTING,0.9
307,8,STANDING,0.79
307,9,SITTING,0.65
307,19,SITTING,0.43
307,6,SITTING,0.82
307,10,SITTING,0.83
307,2,SITTING,0.79
307,71,SITTING,0.53
307,13,SITTING,0.41
307,70,SITTING,0.42
308,1,SITTING,0.89
308,3,STANDING,0.9
308,4,SITTING,0.84
308,5,STANDING,0.83
308,7,SITTING,0.89
308,8,STANDING,0.78
308,9,SITTING,0.68
308,19,SITTING,0.58
308,6,SITTING,0.82
308,10,SITTING,0.83
308,2,SITTING,0.76
308,71,SITTING,0.51
308,13,SITTING,0.46
308,70,SITTING,0.32
309,1,SITTING,0.88
309,3,STANDING,0.9
309,4,SITTING,0.84
309,5,STANDING,0.82
309,7,SITTING,0.89
309,8,STANDING,0.77
309,9,SITTING,0.61
309,19,SITTING,0.54
309,6,SITTING,0.81
309,10,SITTING,0.83
309,2,SITTING,0.81
309,71,SITTING,0.51
309,13,SITTING,0.46
309,70,SITTING,0.45
310,1,SITTING,0.88
310,3,STANDING,0.9
310,4,SITTING,0.84
310,5,STANDING,0.81
310,7,SITTING,0.88
310,8,STANDING,0.76
310,9,SITTING,0.65
310,19,SITTING,0.53
310,6,SITTING,0.83
310,10,SITTING,0.84
310,2,SITTING,0.8
310,71,SITTING,0.51
310,13,SITTING,0.47
310,70,SITTING,0.5
311,1,SITTING,0.88
311,3,STANDING,0.9
311,4,SITTING,0.84
311,5,STANDING,0.82
311,7,SITTING,0.88
311,8,STANDING,0.77
311,9,SITTING,0.68
311,19,SITTING,0.32
311,6,SITTING,0.81
311,10,SITTING,0.84
311,2,SITTING,0.79
311,71,SITTING,0.43
311,13,SITTING,0.47
311,70,SITTING,0.44
312,1,SITTING,0.88
312,3,STANDING,0.9
312,4,SITTING,0.84
312,5,STANDING,0.83
312,7,SITTING,0.88
312,8,STANDING,0.79
312,9,SITTING,0.69
312,19,SITTING,0.41
312,6,SITTING,0.8
312,10,SITTING,0.83
312,2,SITTING,0.8
312,71,SITTING,0.44
312,13,SITTING,0.43
312,70,SITTING,0.5
313,1,SITTING,0.88
313,3,STANDING,0.9
313,4,SITTING,0.84
313,5,STANDING,0.83
313,7,SITTING,0.87
313,8,STANDING,0.73
313,9,STANDING,0.6
313,19,SITTING,0.41
313,6,SITTING,0.81
313,10,SITTING,0.83
313,2,SITTING,0.85
313,71,SITTING,0.41
313,13,SITTING,0.45
313,70,SITTING,0.45
314,1,SITTING,0.89
314,3,STANDING,0.9
314,4,SITTING,0.85
314,5,STANDING,0.83
314,7,SITTING,0.87
314,8,STANDING,0.71
314,9,STANDING,0.6
314,19,SITTING,0.39
314,6,SITTING,0.81
314,10,SITTING,0.84
314,2,SITTING,0.83
314,71,SITTING,0.4
314,13,SITTING,0.47
314,70,SITTING,0.42
315,1,SITTING,0.86
315,3,STANDING,0.9
315,4,SITTING,0.84
315,5,STANDING,0.83
315,7,SITTING,0.87
315,8,STANDING,0.7
315,9,STANDING,0.66
315,19,SITTING,0.42
315,6,SITTING,0.83
315,10,SITTING,0.83
315,2,SITTING,0.79
315,71,SITTING,0.23
315,13,SITTING,0.34
315,70,SITTING,0.3
316,1,SITTING,0.86
316,3,STANDING,0.9
316,4,SITTING,0.77
316,5,STANDING,0.86
316,7,SITTING,0.87
316,8,STANDING,0.78
316,9,SITTING,0.66
316,19,SITTING,0.53
316,6,SITTING,0.75
316,10,SITTING,0.81
316,2,SITTING,0.86
316,71,SITTING,0.49
316,13,SITTING,0.28
316,70,SITTING,0.61
317,1,SITTING,0.87
317,3,STANDING,0.9
317,4,SITTING,0.78
317,5,STANDING,0.85
317,7,SITTING,0.86
317,8,STANDING,0.77
317,9,SITTING,0.7
317,19,SITTING,0.53
317,6,SITTING,0.74
317,10,SITTING,0.81
317,2,SITTING,0.85
317,71,SITTING,0.53
317,13,SITTING,0.2
317,70,SITTING,0.45
318,1,SITTING,0.88
318,3,STANDING,0.9
318,4,SITTING,0.78
318,5,STANDING,0.86
318,7,SITTING,0.86
318,8,STANDING,0.69
318,9,SITTING,0.63
318,19,SITTING,0.51
318,6,SITTING,0.77
318,10,SITTING,0.82
318,2,SITTING,0.84
318,71,SITTING,0.64
318,13,SITTING,0.24
318,70,SITTING,0.22
319,1,SITTING,0.88
319,3,STANDING,0.9
319,4,SITTING,0.81
319,5,STANDING,0.86
319,7,SITTING,0.86
319,8,STANDING,0.68
319,9,SITTING,0.58
319,19,SITTING,0.56
319,6,SITTING,0.77
319,10,SITTING,0.82
319,2,SITTING,0.84
319,71,SITTING,0.6
319,13,SITTING,0.22
319,70,SITTING,0.25
320,1,SITTING,0.87
320,3,STANDING,0.9
320,4,SITTING,0.82
320,5,STANDING,0.85
320,7,SITTING,0.86
320,8,STANDING,0.64
320,9,SITTING,0.51
320,19,SITTING,0.57
320,6,SITTING,0.78
320,10,SITTING,0.83
320,2,SITTING,0.85
320,71,STANDING,0.65
320,13,SITTING,0.4
320,70,SITTING,0.13
321,1,SITTING,0.87
321,3,STANDING,0.9
321,4,SITTING,0.82
321,5,STANDING,0.85
321,7,SITTING,0.87
321,8,STANDING,0.62
321,9,SITTING,0.4
321,19,SITTING,0.56
321,6,SITTING,0.78
321,10,SITTING,0.83
321,2,SITTING,0.85
321,71,STANDING,0.48
321,13,SITTING,0.41
321,70,SITTING,0.11
322,1,SITTING,0.89
322,3,STANDING,0.9
322,4,SITTING,0.78
322,5,STANDING,0.85
322,7,SITTING,0.86
322,8,STANDING,0.7
322,9,SITTING,0.48
322,19,SITTING,0.55
322,6,SITTING,0.76
322,10,SITTING,0.82
322,2,SITTING,0.85
322,71,STANDING,0.43
322,13,SITTING,0.46
323,1,SITTING,0.89
323,3,STANDING,0.9
323,4,SITTING,0.83
323,5,STANDING,0.84
323,7,SITTING,0.85
323,8,STANDING,0.74
323,9,SITTING,0.53
323,19,SITTING,0.54
323,6,SITTING,0.78
323,10,SITTING,0.83
323,2,SITTING,0.87
323,71,SITTING,0.48
323,13,SITTING,0.42
324,1,SITTING,0.89
324,3,STANDING,0.9
324,4,SITTING,0.82
324,5,STANDING,0.86
324,7,SITTING,0.83
324,8,STANDING,0.66
324,9,SITTING,0.28
324,19,SITTING,0.59
324,6,SITTING,0.8
324,10,SITTING,0.83
324,2,SITTING,0.86
324,71,SITTING,0.58
324,13,SITTING,0.47
325,1,SITTING,0.89
325,3,STANDING,0.9
325,4,SITTING,0.83
325,5,STANDING,0.85
325,7,SITTING,0.84
325,8,STANDING,0.61
325,9,SITTING,0.29
325,19,SITTING,0.59
325,6,SITTING,0.75
325,10,SITTING,0.83
325,2,SITTING,0.86
325,71,SITTING,0.53
325,13,SITTING,0.55
326,1,SITTING,0.89
326,3,STANDING,0.9
326,4,SITTING,0.83
326,5,STANDING,0.85
326,7,SITTING,0.84
326,8,STANDING,0.74
326,9,SITTING,0.31
326,19,SITTING,0.59
326,6,SITTING,0.81
326,10,SITTING,0.84
326,2,SITTING,0.86
326,71,SITTING,0.44
326,13,SITTING,0.58
327,1,SITTING,0.9
327,3,STANDING,0.9
327,4,SITTING,0.84
327,5,STANDING,0.84
327,7,SITTING,0.86
327,8,STANDING,0.72
327,9,SITTING,0.36
327,19,SITTING,0.59
327,6,SITTING,0.81
327,10,SITTING,0.84
327,2,SITTING,0.86
327,71,SITTING,0.44
327,13,SITTING,0.5
328,1,SITTING,0.89
328,3,STANDING,0.91
328,4,SITTING,0.85
328,5,STANDING,0.84
328,7,SITTING,0.83
328,8,STANDING,0.79
328,9,SITTING,0.2
328,19,SITTING,0.55
328,6,SITTING,0.82
328,10,SITTING,0.84
328,2,SITTING,0.86
328,71,SITTING,0.58
328,13,SITTING,0.42
329,1,SITTING,0.89
329,3,STANDING,0.91
329,4,SITTING,0.86
329,5,STANDING,0.82
329,7,STANDING,0.86
329,8,STANDING,0.78
329,9,SITTING,0.23
329,19,SITTING,0.59
329,6,SITTING,0.79
329,10,SITTING,0.84
329,2,SITTING,0.86
329,71,STANDING,0.6
329,13,SITTING,0.44
330,1,SITTING,0.89
330,3,STANDING,0.91
330,4,SITTING,0.86
330,5,STANDING,0.82
330,7,STANDING,0.87
330,8,STANDING,0.75
330,9,SITTING,0.26
330,19,SITTING,0.62
330,6,SITTING,0.79
330,10,SITTING,0.84
330,2,SITTING,0.86
330,71,STANDING,0.58
330,13,SITTING,0.49
331,1,SITTING,0.88
331,3,STANDING,0.85
331,4,SITTING,0.88
331,5,STANDING,0.76
331,7,STANDING,0.85
331,8,STANDING,0.57
331,9,SITTING,0.24
331,19,SITTING,0.33
331,6,SITTING,0.6
331,10,SITTING,0.83
331,2,SITTING,0.85
331,71,STANDING,0.51
331,13,SITTING,0.18
332,1,SITTING,0.88
332,3,STANDING,0.88
332,4,SITTING,0.88
332,5,STANDING,0.76
332,7,STANDING,0.85
332,8,STANDING,0.53
332,9,SITTING,0.24
332,19,SITTING,0.36
332,6,SITTING,0.73
332,10,SITTING,0.83
332,2,SITTING,0.85
332,71,STANDING,0.52
332,13,SITTING,0.14
333,1,SITTING,0.87
333,3,STANDING,0.88
333,4,SITTING,0.88
333,5,STANDING,0.76
333,7,STANDING,0.85
333,8,STANDING,0.53
333,9,SITTING,0.22
333,19,SITTING,0.38
333,6,SITTING,0.59
333,10,SITTING,0.83
333,2,SITTING,0.85
333,71,STANDING,0.52
334,1,SITTING,0.87
334,3,STANDING,0.58
334,4,SITTING,0.88
334,5,STANDING,0.76
