Frame,ID,State,Confidence
190,5,SITTING,0.88
190,6,STANDING,0.73
190,7,SITTING,0.84
190,8,STANDING,0.78
190,9,SITTING,0.74
190,10,SITTING,0.8
190,11,STANDING,0.83
190,12,SITTING,0.71
190,13,STANDING,0.81
190,14,STANDING,0.89
190,15,SITTING,0.57
190,16,SITTING,0.47
190,17,SITTING,0.48
190,18,SITTING,0.56
191,1,STANDING,0.87
191,2,SITTING,0.89
191,3,SITTING,0.89
191,4,SITTING,0.8
191,5,SITTING,0.88
191,6,STANDING,0.77
191,7,SITTING,0.87
191,8,STANDING,0.76
191,9,SITTING,0.73
191,10,SITTING,0.79
191,11,STANDING,0.82
191,12,SITTING,0.61
191,13,STANDING,0.81
191,14,STANDING,0.89
191,15,SITTING,0.55
191,16,SITTING,0.4
191,17,SITTING,0.44
191,18,SITTING,0.55
192,1,STANDING,0.86
192,2,SITTING,0.9
192,3,SITTING,0.89
192,4,SITTING,0.8
192,5,SITTING,0.88
192,6,STANDING,0.77
192,7,SITTING,0.88
192,8,STANDING,0.78
192,9,SITTING,0.73
192,10,SITTING,0.79
192,11,STANDING,0.82
192,12,SITTING,0.61
192,13,STANDING,0.81
192,14,STANDING,0.89
192,15,SITTING,0.56
192,16,SITTING,0.37
192,17,SITTING,0.45
192,18,SITTING,0.56
193,1,STANDING,0.86
193,2,SITTING,0.9
193,3,SITTING,0.89
193,4,SITTING,0.8
193,5,SITTING,0.88
193,6,STANDING,0.65
193,7,SITTING,0.88
193,8,STANDING,0.78
193,9,SITTING,0.77
193,10,SITTING,0.8
193,11,STANDING,0.82
193,12,SITTING,0.51
193,13,STANDING,0.81
193,14,STANDING,0.89
193,15,SITTING,0.55
193,16,SITTING,0.48
193,17,SITTING,0.48
193,18,SITTING,0.57
194,1,STANDING,0.86
194,2,SITTING,0.9
194,3,SITTING,0.9
194,4,SITTING,0.83
194,5,SITTING,0.88
194,6,STANDING,0.86
194,7,SITTING,0.88
194,8,STANDING,0.75
194,9,SITTING,0.77
194,10,SITTING,0.77
194,11,STANDING,0.83
194,12,SITTING,0.5
194,13,STANDING,0.81
194,14,STANDING,0.89
194,15,SITTING,0.51
194,16,SITTING,0.53
194,17,SITTING,0.41
194,18,SITTING,0.58
195,1,STANDING,0.86
195,2,SITTING,0.9
195,3,SITTING,0.9
195,4,SITTING,0.82
195,5,SITTING,0.88
195,6,STANDING,0.86
195,7,SITTING,0.89
195,8,STANDING,0.77
195,9,SITTING,0.77
195,10,SITTING,0.76
195,11,STANDING,0.83
195,12,SITTING,0.47
195,13,STANDING,0.81
195,14,STANDING,0.89
195,15,SITTING,0.54
195,16,SITTING,0.58
195,17,SITTING,0.42
195,18,SITTING,0.59
196,1,STANDING,0.87
196,2,SITTING,0.9
196,3,SITTING,0.89
196,4,SITTING,0.77
196,5,SITTING,0.87
196,6,SITTING,0.86
196,7,SITTING,0.89
196,8,STANDING,0.81
196,9,SITTING,0.82
196,10,SITTING,0.81
196,11,STANDING,0.81
196,12,SITTING,0.6
196,13,STANDING,0.82
196,14,STANDING,0.91
196,15,SITTING,0.46
196,16,SITTING,0.72
196,17,SITTING,0.38
196,18,SITTING,0.57
197,1,STANDING,0.87
197,2,SITTING,0.91
197,3,SITTING,0.89
197,4,SITTING,0.77
197,5,SITTING,0.87
197,6,SITTING,0.87
197,7,SITTING,0.89
197,8,STANDING,0.81
197,9,SITTING,0.82
197,10,SITTING,0.81
197,11,STANDING,0.81
197,12,SITTING,0.6
197,13,STANDING,0.82
197,14,STANDING,0.91
197,15,SITTING,0.47
197,16,SITTING,0.68
197,17,SITTING,0.39
197,18,SITTING,0.6
198,1,STANDING,0.87
198,2,SITTING,0.91
198,3,SITTING,0.89
198,4,SITTING,0.76
198,5,SITTING,0.87
198,6,SITTING,0.87
198,7,SITTING,0.89
198,8,STANDING,0.81
198,9,SITTING,0.82
198,10,SITTING,0.81
198,11,STANDING,0.82
198,12,SITTING,0.62
198,13,STANDING,0.81
198,14,STANDING,0.91
198,15,SITTING,0.47
198,16,SITTING,0.69
198,17,SITTING,0.38
198,18,SITTING,0.58
199,1,STANDING,0.87
199,2,SITTING,0.91
199,3,SITTING,0.89
199,4,SITTING,0.76
199,5,SITTING,0.87
199,6,SITTING,0.85
199,7,SITTING,0.89
199,8,STANDING,0.81
199,9,SITTING,0.83
199,10,SITTING,0.81
199,11,STANDING,0.82
199,12,SITTING,0.65
199,13,STANDING,0.82
199,14,STANDING,0.91
199,15,SITTING,0.5
199,16,SITTING,0.67
199,17,SITTING,0.41
199,18,SITTING,0.58
200,1,STANDING,0.87
200,2,SITTING,0.91
200,3,SITTING,0.89
200,4,SITTING,0.78
200,5,SITTING,0.88
200,6,SITTING,0.86
200,7,SITTING,0.88
200,8,SITTING,0.81
200,9,SITTING,0.83
200,10,SITTING,0.8
200,11,STANDING,0.81
200,12,SITTING,0.69
200,13,STANDING,0.82
200,14,STANDING,0.91
200,15,SITTING,0.51
200,16,SITTING,0.71
200,17,SITTING,0.42
200,18,SITTING,0.59
201,1,STANDING,0.87
201,2,SITTING,0.91
201,3,SITTING,0.89
201,4,SITTING,0.8
201,5,SITTING,0.88
201,6,SITTING,0.82
201,7,SITTING,0.89
201,8,SITTING,0.81
201,9,SITTING,0.83
201,10,SITTING,0.8
201,11,STANDING,0.82
201,12,SITTING,0.62
201,13,STANDING,0.81
201,14,STANDING,0.91
201,15,SITTING,0.49
201,16,SITTING,0.69
201,17,SITTING,0.41
201,18,SITTING,0.6
202,1,STANDING,0.87
202,2,SITTING,0.91
202,3,SITTING,0.88
202,4,SITTING,0.8
202,5,SITTING,0.88
202,6,SITTING,0.82
202,7,SITTING,0.88
202,8,SITTING,0.81
202,9,SITTING,0.82
202,10,SITTING,0.8
202,11,STANDING,0.84
202,12,SITTING,0.63
202,13,STANDING,0.81
202,14,STANDING,0.91
202,15,SITTING,0.61
202,16,SITTING,0.68
202,17,SITTING,0.43
202,18,SITTING,0.54
203,1,STANDING,0.87
203,2,SITTING,0.91
203,3,SITTING,0.88
203,4,SITTING,0.81
203,5,SITTING,0.89
203,6,SITTING,0.74
203,7,SITTING,0.89
203,8,SITTING,0.81
203,9,SITTING,0.82
203,10,SITTING,0.8
203,11,STANDING,0.83
203,12,SITTING,0.68
203,13,STANDING,0.81
203,14,STANDING,0.91
203,15,SITTING,0.52
203,16,SITTING,0.68
203,17,SITTING,0.46
203,18,SITTING,0.56
204,1,STANDING,0.87
204,2,SITTING,0.9
204,3,SITTING,0.88
204,4,SITTING,0.78
204,5,SITTING,0.89
204,6,SITTING,0.81
204,7,SITTING,0.89
204,8,SITTING,0.81
204,9,SITTING,0.82
204,10,SITTING,0.8
204,11,STANDING,0.83
204,12,SITTING,0.57
204,13,STANDING,0.78
204,14,STANDING,0.91
204,15,SITTING,0.56
204,16,SITTING,0.73
204,17,SITTING,0.46
204,18,SITTING,0.55
205,1,STANDING,0.86
205,2,SITTING,0.9
205,3,SITTING,0.88
205,4,SITTING,0.78
205,5,SITTING,0.88
205,6,SITTING,0.82
205,7,SITTING,0.89
205,8,SITTING,0.81
205,9,SITTING,0.82
205,10,SITTING,0.8
205,11,STANDING,0.82
205,12,SITTING,0.56
205,13,STANDING,0.71
205,14,STANDING,0.91
205,15,SITTING,0.63
205,16,SITTING,0.73
205,17,SITTING,0.47
205,18,SITTING,0.55
206,1,STANDING,0.87
206,2,SITTING,0.9
206,3,SITTING,0.87
206,4,SITTING,0.76
206,5,SITTING,0.89
206,6,SITTING,0.83
206,7,SITTING,0.89
206,8,SITTING,0.8
206,9,SITTING,0.8
206,10,SITTING,0.8
206,11,STANDING,0.84
206,12,SITTING,0.63
206,13,STANDING,0.61
206,14,STANDING,0.91
206,15,SITTING,0.63
206,16,SITTING,0.56
206,17,SITTING,0.42
206,18,SITTING,0.52
207,1,STANDING,0.87
207,2,SITTING,0.9
207,3,SITTING,0.88
207,4,SITTING,0.77
207,5,SITTING,0.89
207,6,SITTING,0.83
207,7,SITTING,0.89
207,8,SITTING,0.81
207,9,SITTING,0.8
207,10,SITTING,0.8
207,11,STANDING,0.83
207,12,SITTING,0.62
207,13,STANDING,0.61
207,14,STANDING,0.91
207,15,SITTING,0.62
207,16,SITTING,0.47
207,17,SITTING,0.4
207,18,SITTING,0.52
208,1,STANDING,0.86
208,2,SITTING,0.9
208,3,SITTING,0.88
208,4,SITTING,0.78
208,5,SITTING,0.88
208,6,SITTING,0.85
208,7,SITTING,0.89
208,8,SITTING,0.79
208,9,SITTING,0.81
208,10,SITTING,0.81
208,11,STANDING,0.83
208,12,SITTING,0.67
208,13,STANDING,0.77
208,14,STANDING,0.91
208,15,SITTING,0.68
208,16,SITTING,0.59
208,17,SITTING,0.44
208,18,SITTING,0.52
209,1,STANDING,0.87
209,2,SITTING,0.9
209,3,SITTING,0.87
209,4,SITTING,0.79
209,5,SITTING,0.88
209,6,SITTING,0.84
209,7,SITTING,0.89
209,8,SITTING,0.69
209,9,SITTING,0.82
209,10,SITTING,0.8
209,11,STANDING,0.82
209,12,SITTING,0.67
209,13,STANDING,0.77
209,14,STANDING,0.91
209,15,SITTING,0.68
209,16,SITTING,0.53
209,17,SITTING,0.46
209,18,SITTING,0.51
210,1,STANDING,0.87
210,2,SITTING,0.9
210,3,SITTING,0.88
210,4,SITTING,0.78
210,5,SITTING,0.88
210,6,SITTING,0.78
210,7,SITTING,0.88
210,8,SITTING,0.74
210,9,SITTING,0.8
210,10,SITTING,0.79
210,11,STANDING,0.81
210,12,SITTING,0.7
210,13,STANDING,0.75
210,14,STANDING,0.91
210,15,SITTING,0.6
210,16,SITTING,0.46
210,17,SITTING,0.41
210,18,SITTING,0.5
211,1,STANDING,0.87
211,2,SITTING,0.91
211,3,SITTING,0.84
211,4,SITTING,0.88
211,5,SITTING,0.88
211,6,SITTING,0.78
211,7,SITTING,0.87
211,8,SITTING,0.65
211,9,SITTING,0.76
211,10,SITTING,0.79
211,11,STANDING,0.82
211,12,SITTING,0.62
211,13,STANDING,0.5
211,14,STANDING,0.91
211,15,SITTING,0.64
211,16,SITTING,0.24
211,17,SITTING,0.42
211,18,SITTING,0.62
212,1,STANDING,0.87
212,2,SITTING,0.9
212,3,SITTING,0.84
212,4,SITTING,0.88
212,5,SITTING,0.88
212,6,SITTING,0.81
212,7,SITTING,0.88
212,8,SITTING,0.77
212,9,SITTING,0.77
212,10,SITTING,0.79
212,11,STANDING,0.82
212,12,SITTING,0.63
212,13,STANDING,0.75
212,14,STANDING,0.91
212,15,SITTING,0.56
212,16,SITTING,0.42
212,17,SITTING,0.36
212,18,SITTING,0.62
213,1,STANDING,0.88
213,2,SITTING,0.9
213,3,SITTING,0.84
213,4,SITTING,0.88
213,5,SITTING,0.88
213,6,SITTING,0.82
213,7,SITTING,0.88
213,8,SITTING,0.76
213,9,SITTING,0.76
213,10,SITTING,0.79
213,11,STANDING,0.81
213,12,SITTING,0.65
213,13,STANDING,0.77
213,14,STANDING,0.91
213,15,SITTING,0.53
213,16,SITTING,0.29
213,17,SITTING,0.41
213,18,SITTING,0.64
214,1,SITTING,0.88
214,2,SITTING,0.91
214,3,SITTING,0.84
214,4,SITTING,0.88
214,5,SITTING,0.88
214,6,SITTING,0.82
214,7,SITTING,0.88
214,8,SITTING,0.77
214,9,SITTING,0.72
214,10,SITTING,0.79
214,11,STANDING,0.82
214,12,SITTING,0.63
214,13,STANDING,0.84
214,14,STANDING,0.91
214,15,SITTING,0.51
214,16,SITTING,0.38
214,17,SITTING,0.41
214,18,SITTING,0.65
215,1,SITTING,0.88
215,2,SITTING,0.91
215,3,SITTING,0.84
215,4,SITTING,0.88
215,5,SITTING,0.88
215,6,SITTING,0.82
215,7,SITTING,0.86
215,8,SITTING,0.78
215,9,SITTING,0.79
215,10,SITTING,0.79
215,11,SITTING,0.83
215,12,SITTING,0.62
215,13,STANDING,0.81
215,14,STANDING,0.91
215,15,SITTING,0.59
215,16,SITTING,0.34
215,17,SITTING,0.4
215,18,SITTING,0.66
216,1,SITTING,0.88
216,2,SITTING,0.91
216,3,SITTING,0.85
216,4,SITTING,0.88
216,5,SITTING,0.88
216,6,SITTING,0.85
216,7,SITTING,0.87
216,8,SITTING,0.78
216,9,SITTING,0.78
216,10,SITTING,0.79
216,11,SITTING,0.82
216,12,SITTING,0.6
216,13,STANDING,0.84
216,14,STANDING,0.91
216,15,SITTING,0.58
216,16,SITTING,0.45
216,17,SITTING,0.4
216,18,SITTING,0.67
217,1,SITTING,0.88
217,2,SITTING,0.91
217,3,SITTING,0.85
217,4,SITTING,0.88
217,5,SITTING,0.88
217,6,SITTING,0.84
217,7,SITTING,0.88
217,8,SITTING,0.78
217,9,SITTING,0.79
217,10,SITTING,0.79
217,11,SITTING,0.81
217,12,SITTING,0.62
217,13,STANDING,0.82
217,14,STANDING,0.91
217,15,SITTING,0.6
217,16,SITTING,0.56
217,17,SITTING,0.44
217,18,SITTING,0.67
218,1,SITTING,0.87
218,2,SITTING,0.91
218,3,SITTING,0.85
218,4,SITTING,0.88
218,5,SITTING,0.88
218,6,SITTING,0.83
218,7,SITTING,0.88
218,8,SITTING,0.81
218,9,SITTING,0.78
218,10,SITTING,0.79
218,11,SITTING,0.83
218,12,SITTING,0.62
218,13,STANDING,0.85
218,14,STANDING,0.91
218,15,SITTING,0.56
218,16,SITTING,0.6
218,17,SITTING,0.44
218,18,SITTING,0.65
219,1,SITTING,0.87
219,2,SITTING,0.91
219,3,SITTING,0.84
219,4,SITTING,0.88
219,5,SITTING,0.88
219,6,SITTING,0.85
219,7,SITTING,0.88
219,8,SITTING,0.81
219,9,SITTING,0.75
219,10,SITTING,0.79
219,11,SITTING,0.84
219,12,SITTING,0.69
219,13,STANDING,0.86
219,14,STANDING,0.91
219,15,SITTING,0.53
219,16,SITTING,0.58
219,17,SITTING,0.44
219,18,SITTING,0.63
220,1,SITTING,0.87
220,2,SITTING,0.9
220,3,SITTING,0.84
220,4,SITTING,0.88
220,5,SITTING,0.88
220,6,SITTING,0.86
220,7,SITTING,0.88
220,8,SITTING,0.8
220,9,SITTING,0.76
220,10,SITTING,0.79
220,11,SITTING,0.82
220,12,SITTING,0.67
220,13,STANDING,0.86
220,14,STANDING,0.91
220,15,SITTING,0.51
220,16,SITTING,0.42
220,17,SITTING,0.49
220,18,SITTING,0.62
221,1,SITTING,0.86
221,2,SITTING,0.9
221,3,SITTING,0.86
221,4,SITTING,0.87
221,5,SITTING,0.88
221,6,SITTING,0.78
221,7,SITTING,0.89
221,8,SITTING,0.77
221,9,SITTING,0.73
221,10,SITTING,0.79
221,11,SITTING,0.77
221,12,SITTING,0.73
221,13,STANDING,0.83
221,14,STANDING,0.91
221,15,SITTING,0.51
221,16,SITTING,0.27
221,17,SITTING,0.45
221,18,SITTING,0.61
222,1,SITTING,0.86
222,2,SITTING,0.9
222,3,SITTING,0.86
222,4,SITTING,0.86
222,5,SITTING,0.88
222,6,SITTING,0.53
222,7,SITTING,0.89
222,8,SITTING,0.76
222,9,SITTING,0.73
222,10,SITTING,0.79
222,11,SITTING,0.8
222,12,SITTING,0.7
222,13,STANDING,0.81
222,14,STANDING,0.91
222,15,SITTING,0.47
222,16,SITTING,0.35
222,17,SITTING,0.46
222,18,SITTING,0.6
223,1,SITTING,0.87
223,2,SITTING,0.88
223,3,SITTING,0.84
223,4,SITTING,0.88
223,5,SITTING,0.88
223,6,SITTING,0.75
223,7,SITTING,0.88
223,8,SITTING,0.78
223,9,SITTING,0.63
223,10,SITTING,0.78
223,11,SITTING,0.84
223,12,SITTING,0.59
223,13,STANDING,0.82
223,14,STANDING,0.91
223,15,SITTING,0.48
223,16,SITTING,0.2
223,17,SITTING,0.48
223,18,SITTING,0.62
224,1,SITTING,0.87
224,2,SITTING,0.87
224,3,SITTING,0.84
224,4,SITTING,0.88
224,5,SITTING,0.88
224,6,SITTING,0.84
224,7,SITTING,0.88
224,8,SITTING,0.82
224,9,SITTING,0.61
224,10,SITTING,0.78
224,11,SITTING,0.82
224,12,SITTING,0.61
224,13,STANDING,0.84
224,14,STANDING,0.9
224,15,SITTING,0.52
224,16,SITTING,0.23
224,17,SITTING,0.48
224,18,SITTING,0.6
225,1,SITTING,0.87
225,2,SITTING,0.86
225,3,SITTING,0.85
225,4,SITTING,0.88
225,5,SITTING,0.88
225,6,SITTING,0.86
225,7,SITTING,0.88
225,8,SITTING,0.83
225,9,SITTING,0.78
225,10,SITTING,0.79
225,11,SITTING,0.83
225,12,SITTING,0.63
225,13,STANDING,0.82
225,14,STANDING,0.9
225,15,SITTING,0.49
225,16,SITTING,0.44
225,17,SITTING,0.44
225,18,SITTING,0.61
226,1,SITTING,0.88
226,2,SITTING,0.84
226,3,SITTING,0.88
226,4,SITTING,0.86
226,5,SITTING,0.87
226,6,SITTING,0.86
226,7,SITTING,0.9
226,8,SITTING,0.75
226,9,SITTING,0.77
226,10,SITTING,0.82
226,11,SITTING,0.8
226,12,SITTING,0.8
226,13,STANDING,0.76
226,14,STANDING,0.9
226,15,SITTING,0.47
226,16,SITTING,0.2
226,17,SITTING,0.58
226,18,SITTING,0.43
227,1,SITTING,0.88
227,2,SITTING,0.85
227,3,SITTING,0.88
227,4,SITTING,0.87
227,5,SITTING,0.88
227,6,SITTING,0.86
227,7,SITTING,0.9
227,8,SITTING,0.76
227,9,SITTING,0.75
227,10,SITTING,0.81
227,11,SITTING,0.8
227,12,SITTING,0.79
227,13,STANDING,0.74
227,14,STANDING,0.9
227,15,SITTING,0.47
227,16,SITTING,0.16
227,17,SITTING,0.54
227,18,SITTING,0.41
228,1,SITTING,0.89
228,2,SITTING,0.86
228,3,SITTING,0.87
228,4,SITTING,0.86
228,5,SITTING,0.88
228,6,SITTING,0.84
228,7,SITTING,0.9
228,8,SITTING,0.78
228,9,SITTING,0.76
228,10,SITTING,0.81
228,11,SITTING,0.8
228,12,SITTING,0.81
228,13,STANDING,0.76
228,14,STANDING,0.9
228,15,SITTING,0.43
228,17,SITTING,0.55
228,18,SITTING,0.41
229,1,SITTING,0.89
229,2,SITTING,0.88
229,3,SITTING,0.87
229,4,SITTING,0.86
229,5,SITTING,0.88
229,6,SITTING,0.83
229,7,SITTING,0.9
229,8,SITTING,0.79
229,9,SITTING,0.74
229,10,SITTING,0.82
229,11,SITTING,0.82
229,12,SITTING,0.77
229,13,STANDING,0.79
229,14,STANDING,0.89
229,15,SITTING,0.45
229,17,SITTING,0.56
229,18,SITTING,0.44
230,1,SITTING,0.87
230,2,SITTING,0.87
230,3,SITTING,0.87
230,4,SITTING,0.86
230,5,SITTING,0.88
230,6,SITTING,0.8
230,7,SITTING,0.9
230,8,SITTING,0.81
230,9,SITTING,0.68
230,10,SITTING,0.82
230,11,SITTING,0.82
230,12,SITTING,0.8
230,13,STANDING,0.79
230,14,STANDING,0.89
230,15,SITTING,0.46
230,17,SITTING,0.52
230,18,SITTING,0.43
231,1,SITTING,0.87
231,2,SITTING,0.88
231,3,SITTING,0.87
231,4,SITTING,0.86
231,5,SITTING,0.88
231,6,SITTING,0.84
231,7,SITTING,0.9
231,8,SITTING,0.81
231,9,SITTING,0.67
231,10,SITTING,0.82
231,11,SITTING,0.83
231,12,SITTING,0.8
231,13,STANDING,0.8
231,14,STANDING,0.88
231,15,SITTING,0.44
231,17,SITTING,0.52
231,18,SITTING,0.43
232,1,SITTING,0.87
232,2,SITTING,0.9
232,3,SITTING,0.86
232,4,SITTING,0.85
232,5,SITTING,0.88
232,6,SITTING,0.81
232,7,SITTING,0.9
232,8,SITTING,0.79
232,9,SITTING,0.6
232,10,SITTING,0.82
232,11,SITTING,0.82
232,12,SITTING,0.79
232,13,STANDING,0.8
232,14,STANDING,0.86
232,15,SITTING,0.46
232,17,SITTING,0.52
232,18,SITTING,0.42
233,1,SITTING,0.86
233,2,SITTING,0.9
233,3,SITTING,0.88
233,4,SITTING,0.86
233,5,SITTING,0.88
233,6,SITTING,0.85
233,7,SITTING,0.9
233,8,SITTING,0.79
233,9,SITTING,0.64
233,10,SITTING,0.82
233,11,SITTING,0.81
233,12,SITTING,0.8
233,13,STANDING,0.79
233,14,STANDING,0.85
233,15,SITTING,0.47
233,17,SITTING,0.54
233,18,SITTING,0.4
234,1,SITTING,0.86
234,2,SITTING,0.9
234,3,SITTING,0.88
234,4,SITTING,0.86
234,5,SITTING,0.88
234,6,SITTING,0.86
234,7,SITTING,0.89
234,8,SITTING,0.8
234,9,SITTING,0.71
234,10,SITTING,0.82
234,11,SITTING,0.81
234,12,SITTING,0.8
234,13,STANDING,0.77
234,14,STANDING,0.84
234,15,SITTING,0.45
234,17,SITTING,0.49
234,18,SITTING,0.32
235,1,SITTING,0.86
235,2,SITTING,0.9
235,3,SITTING,0.88
235,4,SITTING,0.86
235,5,SITTING,0.88
235,6,SITTING,0.86
235,7,SITTING,0.9
235,8,SITTING,0.8
235,9,SITTING,0.72
235,10,SITTING,0.82
235,11,SITTING,0.81
235,12,SITTING,0.77
235,13,STANDING,0.75
235,14,STANDING,0.82
235,15,SITTING,0.46
235,17,SITTING,0.52
235,18,SITTING,0.45
236,1,SITTING,0.85
236,2,SITTING,0.89
236,3,SITTING,0.88
236,4,SITTING,0.85
236,5,SITTING,0.88
236,6,SITTING,0.86
236,7,SITTING,0.9
236,8,SITTING,0.8
236,9,SITTING,0.7
236,10,SITTING,0.82
236,11,SITTING,0.79
236,12,SITTING,0.77
236,13,STANDING,0.76
236,14,STANDING,0.83
236,15,SITTING,0.49
236,17,SITTING,0.5
236,18,SITTING,0.42
237,1,SITTING,0.85
237,2,SITTING,0.89
237,3,SITTING,0.88
237,4,SITTING,0.85
237,5,SITTING,0.87
237,6,SITTING,0.86
237,7,SITTING,0.9
237,8,SITTING,0.81
237,9,SITTING,0.71
237,10,SITTING,0.82
237,11,SITTING,0.79
237,12,SITTING,0.76
237,13,STANDING,0.76
237,14,STANDING,0.83
237,15,SITTING,0.53
237,17,SITTING,0.53
237,18,SITTING,0.46
238,1,SITTING,0.85
238,2,SITTING,0.87
238,3,SITTING,0.86
238,4,SITTING,0.85
238,5,SITTING,0.87
238,6,SITTING,0.85
238,7,SITTING,0.9
238,8,SITTING,0.81
238,9,SITTING,0.69
238,10,SITTING,0.82
238,11,SITTING,0.75
238,12,SITTING,0.76
238,13,STANDING,0.75
238,14,STANDING,0.83
238,15,SITTING,0.51
238,17,SITTING,0.47
238,18,SITTING,0.42
239,1,SITTING,0.86
239,2,SITTING,0.88
239,3,SITTING,0.88
239,4,SITTING,0.86
239,5,SITTING,0.86
239,6,SITTING,0.85
239,7,SITTING,0.9
239,8,SITTING,0.8
239,9,SITTING,0.67
239,10,SITTING,0.82
239,11,SITTING,0.76
239,12,SITTING,0.78
239,13,STANDING,0.75
239,14,STANDING,0.81
239,15,SITTING,0.57
239,17,SITTING,0.51
239,18,SITTING,0.4
240,1,SITTING,0.84
240,2,SITTING,0.88
240,3,SITTING,0.88
240,4,SITTING,0.85
240,5,SITTING,0.86
240,6,STANDING,0.83
240,7,SITTING,0.9
240,8,SITTING,0.8
240,9,SITTING,0.73
240,10,SITTING,0.82
240,11,SITTING,0.75
240,12,SITTING,0.75
240,13,STANDING,0.76
240,14,STANDING,0.82
240,15,SITTING,0.55
240,17,SITTING,0.47
240,18,SITTING,0.36
241,1,STANDING,0.85
241,2,SITTING,0.88
241,3,SITTING,0.87
241,4,SITTING,0.87
241,5,SITTING,0.84
241,6,STANDING,0.84
241,7,SITTING,0.9
241,8,SITTING,0.81
241,9,SITTING,0.71
241,10,SITTING,0.78
241,11,SITTING,0.75
241,12,SITTING,0.71
241,13,STANDING,0.82
241,14,STANDING,0.71
241,15,SITTING,0.37
241,17,SITTING,0.58
241,18,SITTING,0.57
242,1,STANDING,0.85
242,2,SITTING,0.88
242,3,SITTING,0.87
242,4,SITTING,0.87
242,5,SITTING,0.85
242,6,STANDING,0.83
242,7,SITTING,0.9
242,8,SITTING,0.81
242,9,SITTING,0.68
242,10,SITTING,0.78
242,11,SITTING,0.73
242,12,SITTING,0.73
242,13,STANDING,0.82
242,14,STANDING,0.84
242,15,SITTING,0.44
242,17,SITTING,0.62
242,18,SITTING,0.52
243,1,STANDING,0.85
243,2,SITTING,0.89
243,3,SITTING,0.87
243,4,SITTING,0.86
243,5,SITTING,0.84
243,6,STANDING,0.85
243,7,SITTING,0.9
243,8,SITTING,0.81
243,9,SITTING,0.73
243,10,SITTING,0.78
243,11,SITTING,0.73
243,12,SITTING,0.72
243,13,STANDING,0.82
243,14,STANDING,0.81
243,15,SITTING,0.44
243,17,SITTING,0.61
243,18,SITTING,0.42
244,1,STANDING,0.85
244,2,SITTING,0.88
244,3,SITTING,0.87
244,4,SITTING,0.85
244,5,SITTING,0.84
244,6,STANDING,0.82
244,7,SITTING,0.9
244,8,SITTING,0.82
244,9,SITTING,0.69
244,10,SITTING,0.79
244,11,SITTING,0.75
244,12,SITTING,0.73
244,13,STANDING,0.81
244,14,STANDING,0.88
244,15,SITTING,0.44
244,17,SITTING,0.59
244,18,SITTING,0.43
245,1,STANDING,0.86
245,2,SITTING,0.89
245,3,SITTING,0.87
245,4,SITTING,0.86
245,5,SITTING,0.83
245,6,STANDING,0.87
245,7,SITTING,0.9
245,8,SITTING,0.81
245,9,SITTING,0.71
245,10,SITTING,0.78
245,11,SITTING,0.76
245,12,SITTING,0.7
245,13,STANDING,0.82
245,14,STANDING,0.89
245,15,SITTING,0.42
245,17,SITTING,0.54
245,18,SITTING,0.23
246,1,STANDING,0.85
246,2,SITTING,0.88
246,3,SITTING,0.87
246,4,SITTING,0.86
246,5,SITTING,0.83
246,6,STANDING,0.88
246,7,SITTING,0.9
246,8,SITTING,0.81
246,9,SITTING,0.71
246,10,SITTING,0.78
246,11,SITTING,0.77
246,12,SITTING,0.7
246,13,STANDING,0.81
246,14,STANDING,0.89
246,15,SITTING,0.43
246,17,SITTING,0.5
246,18,SITTING,0.21
247,1,STANDING,0.86
247,2,SITTING,0.9
247,3,SITTING,0.86
247,4,SITTING,0.86
247,5,SITTING,0.83
247,6,STANDING,0.88
247,7,SITTING,0.9
247,8,SITTING,0.81
247,9,SITTING,0.67
247,10,SITTING,0.79
247,11,SITTING,0.75
247,12,SITTING,0.7
247,13,STANDING,0.82
247,14,STANDING,0.89
247,15,SITTING,0.43
247,17,SITTING,0.52
248,1,STANDING,0.85
248,2,SITTING,0.9
248,3,SITTING,0.84
248,4,SITTING,0.86
248,5,SITTING,0.83
248,6,STANDING,0.87
248,7,SITTING,0.9
248,8,SITTING,0.81
248,9,SITTING,0.67
248,10,SITTING,0.78
248,11,SITTING,0.73
248,12,SITTING,0.72
248,13,STANDING,0.82
248,14,STANDING,0.89
248,15,SITTING,0.4
248,17,SITTING,0.52
249,1,STANDING,0.85
249,2,SITTING,0.89
249,3,SITTING,0.85
249,4,SITTING,0.86
249,5,SITTING,0.77
249,6,STANDING,0.87
249,7,SITTING,0.9
249,8,SITTING,0.82
249,9,SITTING,0.28
249,10,SITTING,0.78
249,11,SITTING,0.71
249,12,SITTING,0.73
249,13,STANDING,0.82
249,14,STANDING,0.89
249,15,SITTING,0.42
249,17,SITTING,0.5
250,1,STANDING,0.85
250,2,SITTING,0.9
250,3,SITTING,0.86
250,4,SITTING,0.86
250,5,SITTING,0.82
250,6,STANDING,0.84
250,7,SITTING,0.9
250,8,SITTING,0.81
250,10,SITTING,0.77
250,11,SITTING,0.72
250,12,SITTING,0.7
250,13,STANDING,0.81
250,14,STANDING,0.89
250,15,SITTING,0.43
250,17,SITTING,0.57
251,1,STANDING,0.86
251,2,SITTING,0.89
251,3,SITTING,0.84
251,4,SITTING,0.86
251,5,SITTING,0.84
251,6,STANDING,0.85
251,7,SITTING,0.9
251,8,SITTING,0.82
251,10,SITTING,0.77
